family_id,dataset,image_id,file_name,category_id,category_name,prompt,is_prompt_absent,gt_count,candidate_idx,score,x1,y1,x2,y2,max_iou,is_tp,is_null,evalue,split
coco:139:84:0,coco,139,000000000139.jpg,84,book,a book object,False,2,13,0.11792466789484024,61.0409,57.1157,79.5862,104.5825,0.0,False,True,0.0,test
coco:139:84:0,coco,139,000000000139.jpg,84,book,a book object,False,2,14,0.11168920248746872,0.3672,280.3163,20.0516,291.3168,0.0,False,True,0.0,test
coco:139:84:0,coco,139,000000000139.jpg,84,book,a book object,False,2,15,0.1056898683309555,488.7469,151.848,504.2355,172.807,0.0,False,True,0.0,test
coco:139:84:0,coco,139,000000000139.jpg,84,book,a book object,False,2,16,0.10512997955083847,4.5154,23.2464,208.9573,158.2268,0.0,False,True,0.0,test
coco:139:84:0,coco,139,000000000139.jpg,84,book,a book object,False,2,17,0.09444686025381088,164.754,230.6448,187.0441,267.9381,0.0,False,True,0.0,test
coco:139:84:0,coco,139,000000000139.jpg,84,book,a book object,False,2,18,0.0879281684756279,213.2442,228.1175,296.1756,306.3564,0.0,False,True,0.0,test
coco:139:84:0,coco,139,000000000139.jpg,84,book,a book object,False,2,19,0.08540669828653336,547.3025,248.0108,602.5027,401.5125,0.0,False,True,0.0,test
coco:139:84:0,coco,139,000000000139.jpg,84,book,a book object,False,2,20,0.08427770435810089,140.0607,281.5848,197.4501,292.1649,0.0,False,True,0.0,test
coco:139:84:0,coco,139,000000000139.jpg,84,book,a book object,False,2,21,0.08363233506679535,119.6305,321.8463,142.3155,331.6119,0.0,False,True,0.0,test
coco:139:84:0,coco,139,000000000139.jpg,84,book,a book object,False,2,22,0.08299555629491806,62.5986,57.8225,131.0853,111.8502,0.0,False,True,0.0,test
coco:139:84:0,coco,139,000000000139.jpg,84,book,a book object,False,2,23,0.0828169658780098,88.6843,324.6549,111.6852,335.65,0.0,False,True,0.0,test
coco:139:84:0,coco,139,000000000139.jpg,84,book,a book object,False,2,24,0.08012779802083969,494.9222,174.2087,512.3858,212.7979,0.0,False,True,0.0,test
coco:139:84:0,coco,139,000000000139.jpg,84,book,a book object,False,2,25,0.08002898842096329,555.8563,205.5636,638.0801,288.3952,0.0,False,True,0.0,test
coco:139:84:0,coco,139,000000000139.jpg,84,book,a book object,False,2,26,0.07764147222042084,159.5345,226.171,193.2041,272.3097,0.0,False,True,0.0,test
coco:139:84:0,coco,139,000000000139.jpg,84,book,a book object,False,2,27,0.07679084688425064,88.1267,321.3499,143.006,336.1242,0.0,False,True,0.0,test
coco:139:84:0,coco,139,000000000139.jpg,84,book,a book object,False,2,28,0.0764462873339653,0.606,276.3736,24.023,295.8138,0.0,False,True,0.0,test
coco:139:84:0,coco,139,000000000139.jpg,84,book,a book object,False,2,29,0.07532909512519836,133.0125,262.6273,216.8313,328.4286,0.0,False,True,0.0,test
coco:139:84:0,coco,139,000000000139.jpg,84,book,a book object,False,2,30,0.07418617606163025,394.9542,199.8223,409.303,217.7994,0.0,False,True,0.0,test
coco:139:84:0,coco,139,000000000139.jpg,84,book,a book object,False,2,31,0.07362709939479828,510.7876,193.4873,529.3767,222.7135,0.0,False,True,0.0,test
coco:139:84:0,coco,139,000000000139.jpg,84,book,a book object,False,2,32,0.07352428883314133,456.9804,157.1026,468.4624,169.1801,0.0,False,True,0.0,test
coco:139:84:0,coco,139,000000000139.jpg,84,book,a book object,False,2,33,0.07319484651088715,290.0721,212.6813,448.0568,317.2089,0.0,False,True,0.0,test
coco:139:84:0,coco,139,000000000139.jpg,84,book,a book object,False,2,34,0.07263010740280151,482.489,352.1543,638.2258,423.6227,0.0027814386412501335,False,True,0.0,test
coco:139:84:0,coco,139,000000000139.jpg,84,book,a book object,False,2,35,0.07091384381055832,11.5511,43.0918,131.6652,113.7796,0.0,False,True,0.0,test
coco:139:84:0,coco,139,000000000139.jpg,84,book,a book object,False,2,36,0.07000849395990372,484.5931,147.8212,509.5763,177.2467,0.0,False,True,0.0,test
coco:139:84:0,coco,139,000000000139.jpg,84,book,a book object,False,2,37,0.06909722089767456,565.9399,83.5402,638.3486,120.092,0.0,False,True,0.0,test
coco:139:84:0,coco,139,000000000139.jpg,84,book,a book object,False,2,38,0.06905277818441391,510.5369,221.392,541.2474,276.1591,0.0,False,True,0.0,test
coco:139:84:0,coco,139,000000000139.jpg,84,book,a book object,False,2,39,0.06814466416835785,116.8775,319.1781,145.4439,335.3988,0.0,False,True,0.0,test
coco:139:84:0,coco,139,000000000139.jpg,84,book,a book object,False,2,40,0.06803033500909805,490.6221,171.2257,513.7087,238.7475,0.0,False,True,0.0,test
coco:139:84:0,coco,139,000000000139.jpg,84,book,a book object,False,2,41,0.0678061917424202,408.2271,157.5697,517.2701,296.292,0.0,False,True,0.0,test
coco:139:84:0,coco,139,000000000139.jpg,84,book,a book object,False,2,42,0.06664343178272247,212.0274,296.9484,257.8921,329.2232,0.0,False,True,0.0,test
coco:139:84:0,coco,139,000000000139.jpg,84,book,a book object,False,2,43,0.06619782745838165,1.2769,273.7477,138.378,336.2133,0.0,False,True,0.0,test
coco:139:84:0,coco,139,000000000139.jpg,84,book,a book object,False,2,44,0.06613893806934357,603.4033,285.9055,638.5013,355.7249,0.26748591661453247,False,True,0.0,test
coco:139:84:0,coco,139,000000000139.jpg,84,book,a book object,False,2,45,0.0648699626326561,380.6729,211.8809,427.6183,230.8455,0.0,False,True,0.0,test
coco:139:84:0,coco,139,000000000139.jpg,84,book,a book object,False,2,46,0.06403189897537231,489.4847,236.0802,513.2575,284.3965,0.0,False,True,0.0,test
coco:139:84:0,coco,139,000000000139.jpg,84,book,a book object,False,2,47,0.06297971308231354,124.2207,355.9592,474.7418,424.2738,0.0,False,True,0.0,test
coco:139:84:0,coco,139,000000000139.jpg,84,book,a book object,False,2,48,0.062470391392707825,477.7231,169.7791,492.6291,223.5295,0.0,False,True,0.0,test
coco:139:84:0,coco,139,000000000139.jpg,84,book,a book object,False,2,49,0.06178155913949013,544.9287,138.5968,638.1399,354.3527,0.032593317329883575,False,True,0.0,test
coco:139:84:0,coco,139,000000000139.jpg,84,book,a book object,False,2,50,0.06174135208129883,293.4915,215.6944,307.8779,236.8447,0.0,False,True,0.0,test
coco:139:84:0,coco,139,000000000139.jpg,84,book,a book object,False,2,51,0.06037082150578499,380.8376,212.5621,426.6245,221.7264,0.0,False,True,0.0,test
coco:139:84:0,coco,139,000000000139.jpg,84,book,a book object,False,2,52,0.05990594998002052,4.0524,161.4796,219.2879,338.2726,0.0,False,True,0.0,test
coco:139:84:0,coco,139,000000000139.jpg,84,book,a book object,False,2,53,0.05971335619688034,464.9838,181.8834,479.9389,198.0101,0.0,False,True,0.0,test
coco:139:84:0,coco,139,000000000139.jpg,84,book,a book object,False,2,54,0.05790354683995247,495.8466,138.9789,525.9675,174.3925,0.0,False,True,0.0,test
coco:139:84:0,coco,139,000000000139.jpg,84,book,a book object,False,2,55,0.05381431803107262,539.0714,239.6587,612.1659,406.2514,0.027057301253080368,False,True,0.0,test
coco:139:84:0,coco,139,000000000139.jpg,84,book,a book object,False,2,56,0.053023811429739,215.5801,1.3614,330.4854,64.753,0.0,False,True,0.0,test
coco:139:84:0,coco,139,000000000139.jpg,84,book,a book object,False,2,57,0.0527750588953495,531.0157,280.3805,608.1431,413.5318,0.014314910396933556,False,True,0.0,test
coco:139:84:0,coco,139,000000000139.jpg,84,book,a book object,False,2,58,0.05271235108375549,82.0741,319.0715,123.6518,342.671,0.0,False,True,0.0,test
coco:139:84:0,coco,139,000000000139.jpg,84,book,a book object,False,2,59,0.05230327695608139,459.3576,207.9824,480.0803,224.7865,0.0,False,True,0.0,test
coco:139:84:0,coco,139,000000000139.jpg,84,book,a book object,False,2,60,0.052232228219509125,457.4396,181.1377,481.1794,199.054,0.0,False,True,0.0,test
coco:139:84:0,coco,139,000000000139.jpg,84,book,a book object,False,2,61,0.05201858654618263,380.3403,201.5382,428.1525,231.5115,0.0,False,True,0.0,test
coco:139:84:0,coco,139,000000000139.jpg,84,book,a book object,False,2,62,0.05153896287083626,3.8219,36.1889,219.1324,340.0835,0.0,False,True,0.0,test
coco:139:84:0,coco,139,000000000139.jpg,84,book,a book object,False,2,63,0.051101379096508026,445.1135,165.4077,513.6638,239.0313,0.0,False,True,0.0,test
coco:139:84:0,coco,139,000000000139.jpg,84,book,a book object,False,2,64,0.050596464425325394,311.2993,188.8671,325.737,214.0446,0.0,False,True,0.0,test
coco:139:84:0,coco,139,000000000139.jpg,84,book,a book object,False,2,65,0.05051693692803383,425.0052,154.8081,546.3831,303.1341,0.0,False,True,0.0,test
coco:139:84:0,coco,139,000000000139.jpg,84,book,a book object,False,2,66,0.05005346238613129,445.6496,118.0096,463.2545,143.069,0.0,False,True,0.0,test
coco:139:37:1,coco,139,000000000139.jpg,37,sports ball,a photo containing a sports ball,True,0,0,0.4759911298751831,4.0076,3.6176,635.5646,421.5818,0.0,False,True,9.953846153846154,test
coco:139:37:1,coco,139,000000000139.jpg,37,sports ball,a photo containing a sports ball,True,0,1,0.24433867633342743,4.8583,36.1877,174.9048,130.6494,0.0,False,True,9.953846153846154,test
coco:139:37:1,coco,139,000000000139.jpg,37,sports ball,a photo containing a sports ball,True,0,2,0.08959907293319702,5.7037,163.0874,156.6063,263.4258,0.0,False,True,0.0,test
coco:139:37:1,coco,139,000000000139.jpg,37,sports ball,a photo containing a sports ball,True,0,3,0.08714106678962708,34.7847,50.9249,561.3187,378.2084,0.0,False,True,0.0,test
coco:139:37:1,coco,139,000000000139.jpg,37,sports ball,a photo containing a sports ball,True,0,4,0.08158896863460541,2.6396,22.2751,200.0565,153.9534,0.0,False,True,0.0,test
coco:139:37:1,coco,139,000000000139.jpg,37,sports ball,a photo containing a sports ball,True,0,5,0.07802554965019226,576.8456,247.6993,604.1659,269.2185,0.0,False,True,0.0,test
coco:139:37:1,coco,139,000000000139.jpg,37,sports ball,a photo containing a sports ball,True,0,6,0.0747794583439827,556.4229,206.1995,638.028,286.5234,0.0,False,True,0.0,test
coco:139:37:1,coco,139,000000000139.jpg,37,sports ball,a photo containing a sports ball,True,0,7,0.05492500960826874,446.5953,118.5562,463.0581,142.9378,0.0,False,True,0.0,test
coco:139:37:1,coco,139,000000000139.jpg,37,sports ball,a photo containing a sports ball,True,0,8,0.05065278336405754,359.8699,212.5935,375.0899,230.4173,0.0,False,True,0.0,test
coco:285:18:4,coco,285,000000000285.jpg,18,dog,a photo containing a dog,True,0,0,0.4747580289840698,4.9974,11.9204,580.4774,633.4168,0.0,False,True,9.953846153846154,test
coco:285:18:4,coco,285,000000000285.jpg,18,dog,a photo containing a dog,True,0,1,0.15276053547859192,56.583,80.7433,519.3713,597.3743,0.0,False,True,0.0,test
coco:285:18:4,coco,285,000000000285.jpg,18,dog,a photo containing a dog,True,0,2,0.11636367440223694,33.3231,52.5062,551.4905,495.5978,0.0,False,True,0.0,test
coco:285:18:4,coco,285,000000000285.jpg,18,dog,a photo containing a dog,True,0,3,0.061334896832704544,85.2708,93.0357,480.712,502.7811,0.0,False,True,0.0,test
coco:285:18:4,coco,285,000000000285.jpg,18,dog,a photo containing a dog,True,0,4,0.05325431749224663,40.6917,38.9906,538.2575,364.6864,0.0,False,True,0.0,test
coco:632:64:6,coco,632,000000000632.jpg,64,potted plant,a potted plant object,False,2,0,0.5711394548416138,342.2893,213.787,431.5092,352.2029,0.8973102569580078,True,False,9.953846153846154,test
coco:632:64:6,coco,632,000000000632.jpg,64,potted plant,a potted plant object,False,2,1,0.393669456243515,185.3179,131.6369,240.8721,230.0099,0.8629424571990967,True,False,9.953846153846154,test
coco:632:64:6,coco,632,000000000632.jpg,64,potted plant,a potted plant object,False,2,2,0.11038533598184586,490.4453,90.0061,517.8368,126.1756,0.0,False,True,0.0,test
coco:632:64:6,coco,632,000000000632.jpg,64,potted plant,a potted plant object,False,2,3,0.09425623714923859,163.7963,116.5257,263.4642,250.9365,0.4191756248474121,False,True,0.0,test
coco:632:64:6,coco,632,000000000632.jpg,64,potted plant,a potted plant object,False,2,4,0.08140015602111816,485.1816,85.789,524.119,133.4029,0.0,False,True,0.0,test
coco:632:64:6,coco,632,000000000632.jpg,64,potted plant,a potted plant object,False,2,5,0.07399086654186249,319.8186,191.6195,460.4547,379.4174,0.44674044847488403,False,True,0.0,test
coco:632:64:6,coco,632,000000000632.jpg,64,potted plant,a potted plant object,False,2,6,0.07084605097770691,184.3,178.9074,209.7927,227.059,0.21859566867351532,False,True,0.0,test
coco:632:64:6,coco,632,000000000632.jpg,64,potted plant,a potted plant object,False,2,7,0.07079695165157318,519.1865,0.6387,562.1166,39.9599,0.0,False,True,0.0,test
coco:632:64:6,coco,632,000000000632.jpg,64,potted plant,a potted plant object,False,2,8,0.06341086328029633,360.0293,307.6596,413.5016,352.0017,0.20095700025558472,False,True,0.0,test
coco:632:64:6,coco,632,000000000632.jpg,64,potted plant,a potted plant object,False,2,9,0.06284394860267639,203.8115,202.4934,232.9362,229.3363,0.13694357872009277,False,True,0.0,test
coco:632:64:6,coco,632,000000000632.jpg,64,potted plant,a potted plant object,False,2,10,0.05370563641190529,446.0519,0.8414,516.9047,42.0522,0.0,False,True,0.0,test
coco:632:64:6,coco,632,000000000632.jpg,64,potted plant,a potted plant object,False,2,11,0.051209017634391785,349.0056,244.632,413.1895,350.2829,0.5747204422950745,True,False,0.0,test
coco:632:64:6,coco,632,000000000632.jpg,64,potted plant,a potted plant object,False,2,12,0.05099465698003769,160.5353,146.5496,180.3251,176.5804,0.0,False,True,0.0,test
coco:724:8:9,coco,724,000000000724.jpg,8,truck,a visible truck in the scene,False,1,0,0.6780025362968445,17.3162,258.2804,145.2258,315.5349,0.08956161886453629,False,True,9.953846153846154,test
coco:724:8:9,coco,724,000000000724.jpg,8,truck,a visible truck in the scene,False,1,1,0.20364515483379364,1.5739,1.1488,373.5039,498.9595,0.0035424954257905483,False,True,9.953846153846154,test
coco:724:8:9,coco,724,000000000724.jpg,8,truck,a visible truck in the scene,False,1,2,0.18392029404640198,67.5661,258.7286,145.3156,311.2146,0.16072890162467957,False,True,9.953846153846154,test
coco:724:8:9,coco,724,000000000724.jpg,8,truck,a visible truck in the scene,False,1,3,0.14767292141914368,101.0309,271.7012,145.5714,310.2051,0.38244977593421936,False,True,0.0,test
coco:724:8:9,coco,724,000000000724.jpg,8,truck,a visible truck in the scene,False,1,4,0.06536471843719482,66.4365,258.4097,121.1413,309.8845,0.0,False,True,0.0,test
coco:724:8:9,coco,724,000000000724.jpg,8,truck,a visible truck in the scene,False,1,5,0.054373934864997864,121.1895,276.0507,145.5392,309.6917,0.8007062673568726,True,False,0.0,test
coco:724:8:9,coco,724,000000000724.jpg,8,truck,a visible truck in the scene,False,1,6,0.05199844017624855,17.6995,260.8959,109.6567,315.1974,0.0,False,True,0.0,test
coco:724:8:9,coco,724,000000000724.jpg,8,truck,a visible truck in the scene,False,1,7,0.05114214867353439,17.2959,264.439,86.4618,314.7957,0.0,False,True,0.0,test
coco:724:28:11,coco,724,000000000724.jpg,28,umbrella,a photo containing a umbrella,True,0,0,0.4209759831428528,2.8889,3.4895,372.3963,496.9922,0.0,False,True,9.953846153846154,test
coco:724:28:11,coco,724,000000000724.jpg,28,umbrella,a photo containing a umbrella,True,0,1,0.2419281303882599,117.129,68.082,257.21,228.1009,0.0,False,True,9.953846153846154,test
coco:724:28:11,coco,724,000000000724.jpg,28,umbrella,a photo containing a umbrella,True,0,2,0.178200364112854,116.0554,67.5077,258.6872,497.4106,0.0,False,True,9.953846153846154,test
coco:724:28:11,coco,724,000000000724.jpg,28,umbrella,a photo containing a umbrella,True,0,3,0.17373916506767273,335.3691,255.8953,362.718,270.0355,0.0,False,True,0.0,test
coco:724:28:11,coco,724,000000000724.jpg,28,umbrella,a photo containing a umbrella,True,0,4,0.11550895869731903,63.7013,52.3325,318.0968,493.3234,0.0,False,True,0.0,test
coco:724:28:11,coco,724,000000000724.jpg,28,umbrella,a photo containing a umbrella,True,0,5,0.11248761415481567,91.7577,54.6257,289.6108,244.2476,0.0,False,True,0.0,test
coco:724:28:11,coco,724,000000000724.jpg,28,umbrella,a photo containing a umbrella,True,0,6,0.09721143543720245,22.2265,27.8829,356.7674,377.4585,0.0,False,True,0.0,test
coco:724:28:11,coco,724,000000000724.jpg,28,umbrella,a photo containing a umbrella,True,0,7,0.09035768359899521,65.0335,257.4579,108.0041,272.6233,0.0,False,True,0.0,test
coco:724:28:11,coco,724,000000000724.jpg,28,umbrella,a photo containing a umbrella,True,0,8,0.08815806359052658,76.0068,39.7425,312.9813,295.402,0.0,False,True,0.0,test
coco:724:28:11,coco,724,000000000724.jpg,28,umbrella,a photo containing a umbrella,True,0,9,0.08766525238752365,319.3268,250.5138,363.3078,271.7131,0.0,False,True,0.0,test
coco:724:28:11,coco,724,000000000724.jpg,28,umbrella,a photo containing a umbrella,True,0,10,0.0766858458518982,320.4834,256.5732,362.8932,268.6627,0.0,False,True,0.0,test
coco:724:28:11,coco,724,000000000724.jpg,28,umbrella,a photo containing a umbrella,True,0,11,0.07257379591464996,18.3447,257.2543,145.2513,314.6998,0.0,False,True,0.0,test
coco:724:28:11,coco,724,000000000724.jpg,28,umbrella,a photo containing a umbrella,True,0,12,0.07142854481935501,63.4407,257.1343,108.7808,280.0931,0.0,False,True,0.0,test
coco:724:28:11,coco,724,000000000724.jpg,28,umbrella,a photo containing a umbrella,True,0,13,0.06747937202453613,101.353,63.2837,367.5873,495.1431,0.0,False,True,0.0,test
coco:724:28:11,coco,724,000000000724.jpg,28,umbrella,a photo containing a umbrella,True,0,14,0.0636972188949585,40.14,257.2278,108.5109,288.8543,0.0,False,True,0.0,test
coco:724:28:11,coco,724,000000000724.jpg,28,umbrella,a photo containing a umbrella,True,0,15,0.06217410787940025,88.5743,51.8421,301.1717,399.6782,0.0,False,True,0.0,test
coco:724:28:11,coco,724,000000000724.jpg,28,umbrella,a photo containing a umbrella,True,0,16,0.05405531823635101,108.2589,59.9174,269.6613,336.3439,0.0,False,True,0.0,test
coco:724:28:11,coco,724,000000000724.jpg,28,umbrella,a photo containing a umbrella,True,0,17,0.05298968032002449,328.0992,247.9574,366.9461,280.9875,0.0,False,True,0.0,test
coco:776:89:13,coco,776,000000000776.jpg,89,hair drier,a photo containing a hair drier,True,0,0,0.48703810572624207,4.8732,4.6144,422.9596,632.6958,0.0,False,True,9.953846153846154,test
coco:776:89:13,coco,776,000000000776.jpg,89,hair drier,a photo containing a hair drier,True,0,1,0.12550099194049835,13.2601,10.8633,417.63,418.7509,0.0,False,True,0.0,test
coco:776:89:13,coco,776,000000000776.jpg,89,hair drier,a photo containing a hair drier,True,0,2,0.11784376949071884,2.3788,267.2795,322.9195,636.5164,0.0,False,True,0.0,test
coco:776:89:13,coco,776,000000000776.jpg,89,hair drier,a photo containing a hair drier,True,0,3,0.11153243482112885,2.6427,50.0015,349.5635,530.0989,0.0,False,True,0.0,test
coco:776:89:13,coco,776,000000000776.jpg,89,hair drier,a photo containing a hair drier,True,0,4,0.10942012071609497,99.1107,2.007,424.7072,531.0627,0.0,False,True,0.0,test
coco:776:89:13,coco,776,000000000776.jpg,89,hair drier,a photo containing a hair drier,True,0,5,0.09231849759817123,98.8525,4.0025,423.3019,335.46,0.0,False,True,0.0,test
coco:776:89:13,coco,776,000000000776.jpg,89,hair drier,a photo containing a hair drier,True,0,6,0.06931722909212112,10.0371,154.626,360.1883,627.7721,0.0,False,True,0.0,test
coco:776:89:13,coco,776,000000000776.jpg,89,hair drier,a photo containing a hair drier,True,0,7,0.06345291435718536,1.8785,52.1541,202.1589,289.0942,0.0,False,True,0.0,test
coco:776:89:13,coco,776,000000000776.jpg,89,hair drier,a photo containing a hair drier,True,0,8,0.06283959746360779,16.099,7.7025,405.8987,294.7822,0.0,False,True,0.0,test
coco:785:61:16,coco,785,000000000785.jpg,61,cake,a photo containing a cake,True,0,0,0.3896391987800598,6.4774,5.5314,633.6405,418.371,0.0,False,True,9.953846153846154,test
coco:785:61:16,coco,785,000000000785.jpg,61,cake,a photo containing a cake,True,0,1,0.29295727610588074,204.1659,37.5748,612.2521,407.2954,0.0,False,True,9.953846153846154,test
coco:785:61:16,coco,785,000000000785.jpg,61,cake,a photo containing a cake,True,0,2,0.2438698559999466,276.1026,40.5757,509.5517,394.1559,0.0,False,True,9.953846153846154,test
coco:785:61:16,coco,785,000000000785.jpg,61,cake,a photo containing a cake,True,0,3,0.10383158922195435,353.4767,86.8054,384.0007,116.0222,0.0,False,True,0.0,test
coco:785:61:16,coco,785,000000000785.jpg,61,cake,a photo containing a cake,True,0,4,0.06456487625837326,48.3476,25.2997,601.0159,351.4227,0.0,False,True,0.0,test
coco:785:61:16,coco,785,000000000785.jpg,61,cake,a photo containing a cake,True,0,5,0.05129237100481987,350.8252,42.359,393.1996,79.4508,0.0,False,True,0.0,test
coco:802:82:18,coco,802,000000000802.jpg,82,refrigerator,a visible refrigerator in the scene,False,1,0,0.9317196011543274,239.3172,183.9903,411.2004,533.6349,0.9411622881889343,True,False,9.953846153846154,test
coco:802:82:18,coco,802,000000000802.jpg,82,refrigerator,a visible refrigerator in the scene,False,1,1,0.2246762067079544,2.1631,2.2391,419.9954,637.7161,0.22226160764694214,False,True,9.953846153846154,test
coco:802:67:19,coco,802,000000000802.jpg,67,dining table,a photo containing a dining table,True,0,0,0.6095548272132874,8.0017,6.1129,415.7075,634.502,0.0,False,True,9.953846153846154,test
coco:802:67:19,coco,802,000000000802.jpg,67,dining table,a photo containing a dining table,True,0,1,0.11807094514369965,25.7579,90.5852,407.0488,531.7719,0.0,False,True,0.0,test
coco:802:67:19,coco,802,000000000802.jpg,67,dining table,a photo containing a dining table,True,0,2,0.07318814843893051,31.9851,283.3544,163.1479,519.5668,0.0,False,True,0.0,test
coco:802:67:19,coco,802,000000000802.jpg,67,dining table,a photo containing a dining table,True,0,3,0.06542621552944183,30.352,189.0947,398.9999,616.7787,0.0,False,True,0.0,test
coco:802:67:19,coco,802,000000000802.jpg,67,dining table,a photo containing a dining table,True,0,4,0.06504783779382706,21.5734,34.5737,404.8484,433.9149,0.0,False,True,0.0,test
coco:802:67:19,coco,802,000000000802.jpg,67,dining table,a photo containing a dining table,True,0,5,0.06194331869482994,238.8457,181.3913,410.4369,534.2688,0.0,False,True,0.0,test
coco:872:64:22,coco,872,000000000872.jpg,64,potted plant,a potted plant in the scene,True,0,0,0.28807687759399414,3.102,2.3591,618.0438,635.1414,0.0,False,True,9.953846153846154,test
coco:872:64:22,coco,872,000000000872.jpg,64,potted plant,a potted plant in the scene,True,0,1,0.203384131193161,3.8196,2.9574,617.7894,379.1457,0.0,False,True,9.953846153846154,test
coco:872:64:22,coco,872,000000000872.jpg,64,potted plant,a potted plant in the scene,True,0,2,0.18366535007953644,329.7708,2.3967,618.864,379.7436,0.0,False,True,9.953846153846154,test
coco:872:64:22,coco,872,000000000872.jpg,64,potted plant,a potted plant in the scene,True,0,3,0.1668691337108612,152.2349,98.5614,434.1891,584.5699,0.0,False,True,0.0,test
coco:872:64:22,coco,872,000000000872.jpg,64,potted plant,a potted plant in the scene,True,0,4,0.16588282585144043,13.6897,2.7393,339.8539,367.7483,0.0,False,True,0.0,test
coco:872:64:22,coco,872,000000000872.jpg,64,potted plant,a potted plant in the scene,True,0,5,0.13205374777317047,104.1487,3.6463,333.1327,367.3351,0.0,False,True,0.0,test
coco:872:64:22,coco,872,000000000872.jpg,64,potted plant,a potted plant in the scene,True,0,6,0.11719431728124619,377.1027,232.2587,501.4042,373.7706,0.0,False,True,0.0,test
coco:872:64:22,coco,872,000000000872.jpg,64,potted plant,a potted plant in the scene,True,0,7,0.11657513678073883,37.9625,8.3721,325.9426,297.4646,0.0,False,True,0.0,test
coco:872:64:22,coco,872,000000000872.jpg,64,potted plant,a potted plant in the scene,True,0,8,0.10620000213384628,94.5609,305.2615,162.8457,367.5585,0.0,False,True,0.0,test
coco:872:64:22,coco,872,000000000872.jpg,64,potted plant,a potted plant in the scene,True,0,9,0.10350418090820312,378.6342,283.2496,464.2954,373.6508,0.0,False,True,0.0,test
coco:872:64:22,coco,872,000000000872.jpg,64,potted plant,a potted plant in the scene,True,0,10,0.10123215615749359,115.1261,14.0762,267.0846,134.2415,0.0,False,True,0.0,test
coco:872:64:22,coco,872,000000000872.jpg,64,potted plant,a potted plant in the scene,True,0,11,0.09982948750257492,516.8812,244.2058,614.868,379.2572,0.0,False,True,0.0,test
coco:872:64:22,coco,872,000000000872.jpg,64,potted plant,a potted plant in the scene,True,0,12,0.0974748432636261,34.7224,9.4128,266.7626,361.4913,0.0,False,True,0.0,test
coco:872:64:22,coco,872,000000000872.jpg,64,potted plant,a potted plant in the scene,True,0,13,0.09626726061105728,110.1684,9.8289,261.4915,352.1543,0.0,False,True,0.0,test
coco:872:64:22,coco,872,000000000872.jpg,64,potted plant,a potted plant in the scene,True,0,14,0.09413765370845795,378.1415,316.9613,421.4306,369.4355,0.0,False,True,0.0,test
coco:872:64:22,coco,872,000000000872.jpg,64,potted plant,a potted plant in the scene,True,0,15,0.0918768048286438,141.4255,371.4349,167.8416,389.3813,0.0,False,True,0.0,test
coco:872:64:22,coco,872,000000000872.jpg,64,potted plant,a potted plant in the scene,True,0,16,0.08992942422628403,381.4284,235.7961,605.5233,376.6845,0.0,False,True,0.0,test
coco:872:64:22,coco,872,000000000872.jpg,64,potted plant,a potted plant in the scene,True,0,17,0.08821295201778412,110.9777,15.1682,226.4555,286.7931,0.0,False,True,0.0,test
